TARGET_B,TARGET_D,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,MEDIAN_HOME_VALUE,BIN_MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,BIN_PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,BIN_LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_AVG_GIFT,BIN_FILE_AVG_GIFT,FILE_CARD_GIFT
0,0,53,85,0,1,2,45,0,F,5,1,P,0,365,0,170,68,10071,1,0,32,21,56,1,1,6,2,0.182,15.75,0.182,12.0,4,2,23.0,18,47,120.0,10,12.0,2,20.0,25.0,5.0,14.0,6,15,23,53,12.0,2,4
0,0,101,35,0,1,2,43,0,M,4,0,P,0,348,0,253,83,9222,1,0,29,29,37,1,0,5,1,0.067,12.0,0.0,0.0,1,0,18.0,20,61,161.0,14,11.5,2,20.0,25.0,5.0,12.0,4,12,18,92,11.5,2,6
1,9,89,69,0,1,3,51,0,M,5,1,B,1,269,0,224,81,8172,0,0,25,34,28,1,0,5,4,0.316,9.33,0.375,9.67,6,3,11.0,19,52,62.0,8,7.75,0,5.0,10.0,5.0,8.0,6,14,18,78,7.75,0,4
0,0,101,75,0,2,2,36,0,F,2,0,N,0,400,0,275,82,12563,3,0,30,20,46,0,0,5,2,0.16699999999999998,23.67,0.375,23.67,3,3,16.0,20,52,120.0,6,20.0,3,12.0,27.0,15.0,27.0,6,17,16,92,20.0,3,4
1,10,113,79,0,2,2,38,1,F,2,1,B,19,483,0,169,52,9809,1,0,18,26,55,1,0,5,2,0.19,12.5,0.2,15.0,4,2,15.0,35,79,105.0,11,9.55,1,12.0,15.0,3.0,10.0,9,19,15,102,9.55,1,6
0,0,41,43,0,1,2,49,1,F,5,1,B,0,440,0,258,86,11360,2,0,26,32,41,1,1,6,4,0.381,6.75,0.3,6.33,8,3,15.0,15,34,64.0,10,6.4,0,3.0,8.0,5.0,6.0,6,12,15,40,6.4,0,5
0,0,29,65,0,2,2,39,1,F,2,1,B,5,579,1,345,82,11845,3,0,26,41,12,1,0,3,4,0.462,3.67,0.28600000000000003,2.5,6,2,18.0,9,16,22.0,6,3.67,0,8.0,10.0,2.0,3.0,4,6,18,26,3.67,0,2
0,0,113,54,0,1,2,43,0,F,4,1,B,4,562,1,253,75,8367,0,0,22,54,14,1,6,5,1,0.105,12.5,0.1,15.0,2,1,20.0,28,62,110.0,13,8.46,1,12.0,15.0,3.0,10.0,5,12,20,113,8.46,1,9
0,0,125,54,0,1,3,51,1,F,3,1,P,0,369,0,154,89,6916,0,0,17,29,29,1,0,5,1,0.059000000000000004,16.0,0.0,0.0,1,0,25.0,28,61,118.0,10,11.8,2,12.0,17.0,5.0,16.0,5,10,25,124,11.8,2,5
1,10,41,67,0,2,2,40,0,F,1,1,B,16,630,1,300,57,13719,4,0,27,40,37,1,0,5,3,0.235,10.25,0.33299999999999996,10.33,4,3,16.0,13,29,46.0,5,9.2,1,6.0,11.0,5.0,10.0,6,14,16,33,9.2,1,3
0,0,41,18,0,1,3,51,1,F,4,1,B,0,270,0,178,83,9013,1,0,30,34,46,1,0,5,3,0.25,8.0,0.222,4.5,5,2,18.0,14,33,43.0,6,7.17,0,8.0,11.0,3.0,10.0,6,13,18,41,7.17,0,3
1,10,77,81,0,1,3,51,0,M,4,0,N,0,297,0,176,80,5972,0,0,27,24,46,1,0,5,2,0.136,31.33,0.182,30.5,3,2,19.0,22,55,189.0,9,21.0,3,28.0,33.0,5.0,33.0,6,15,19,75,21.0,3,4
1,5,53,62,0,1,2,49,0,M,4,1,N,0,372,0,162,70,8791,0,1,40,37,30,1,1,6,4,0.5,5.44,0.7,5.57,9,7,16.0,16,39,67.0,12,5.58,0,7.0,10.0,3.0,7.0,6,15,16,51,5.58,0,9
0,0,113,41,0,1,2,49,1,F,5,0,P,0,662,1,217,65,12844,4,0,21,37,42,1,6,5,1,0.222,5.0,0.222,2.5,4,2,20.0,25,69,117.0,17,6.88,0,39.0,41.0,2.0,10.0,4,11,20,111,6.88,0,11
0,0,137,73,0,1,2,43,0,F,2,1,B,2,618,1,314,82,15491,6,0,19,29,28,1,14,5,1,0.105,13.0,0.25,13.0,2,2,19.0,28,64,84.0,10,8.4,1,10.0,15.0,5.0,15.0,5,12,19,127,8.4,1,8
0,0,137,46,0,2,2,40,0,M,4,0,P,0,570,1,315,79,14450,5,0,28,33,47,1,10,5,1,0.15,10.0,0.111,10.0,3,1,16.0,31,75,143.0,21,6.81,0,7.0,10.0,3.0,10.0,4,11,16,129,6.81,0,13
0,0,29,73,0,1,3,51,0,M,3,0,N,0,427,0,207,80,10010,1,0,25,33,0,0,0,5,2,0.14300000000000002,14.0,0.25,14.0,2,2,21.0,12,27,44.0,4,11.0,1,9.0,15.0,6.0,10.0,6,14,18,29,11.0,1,2
1,15,89,70,0,1,3,53,0,M,3,1,B,8,484,0,167,81,8739,0,0,25,7,51,1,1,6,2,0.105,14.0,0.222,14.0,2,2,17.0,24,66,144.0,14,10.29,1,9.0,14.0,5.0,14.0,6,15,17,88,10.29,1,9
0,0,77,54,0,1,2,43,1,F,4,1,B,0,390,0,176,85,8506,0,0,18,39,46,0,0,5,1,0.136,43.33,0.091,30.0,3,1,19.0,25,64,270.0,11,24.55,3,45.0,50.0,5.0,50.0,6,13,19,77,24.55,3,5
0,0,65,46,0,1,3,50,1,M,2,1,B,0,259,0,168,78,8327,0,0,22,24,38,0,0,5,1,0.059000000000000004,25.0,0.0,0.0,1,0,16.0,16,40,101.0,6,16.83,3,15.0,25.0,10.0,25.0,4,11,16,54,16.83,3,3
1,10,101,36,0,1,2,43,1,F,3,1,B,0,219,0,125,77,6279,0,0,22,0,54,1,21,5,1,0.095,15.0,0.0,0.0,2,0,18.0,26,69,185.0,15,12.33,2,13.0,17.0,4.0,15.0,6,13,18,93,12.33,2,7
0,0,41,42,0,2,2,39,1,M,5,0,P,0,508,0,229,72,9244,1,94,3,2,0,0,0,5,1,0.1,27.5,0.1,30.0,2,1,21.0,16,39,75.0,3,25.0,3,10.0,30.0,20.0,30.0,6,13,21,45,25.0,3,2
0,0,17,58,0,1,3,51,1,M,2,1,B,5,394,0,214,82,10105,1,1,28,48,11,0,0,2,1,0.2,15.0,0.5,15.0,1,1,16.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,11,16,16,15.0,2,1
1,16,29,74,0,2,2,40,1,M,2,1,B,2,633,1,309,81,13407,4,5,35,31,41,0,0,5,2,0.133,8.5,0.16699999999999998,12.0,2,1,16.0,10,26,37.0,3,12.33,2,15.0,20.0,5.0,20.0,5,13,15,32,12.33,2,1
0,0,65,67,0,2,3,41,1,M,1,0,P,0,304,0,160,55,6218,0,0,17,75,25,1,1,6,4,0.632,5.0,0.727,5.0,12,8,17.0,21,47,98.0,20,4.9,0,1.0,5.0,4.0,4.0,6,13,15,56,4.9,0,13
0,0,65,51,0,2,3,41,1,F,2,1,P,0,421,0,229,83,10125,1,7,47,40,12,1,1,6,4,0.368,9.14,0.364,8.75,7,4,19.0,22,51,124.0,16,7.75,0,5.0,10.0,5.0,9.0,6,12,19,65,7.75,0,7
1,50,113,80,0,2,3,41,0,M,6,0,P,0,295,0,155,42,8290,0,0,0,0,0,1,0,5,1,0.21100000000000002,36.25,0.364,36.25,4,4,21.0,27,63,226.0,9,25.11,3,45.0,50.0,5.0,50.0,6,13,21,105,25.11,3,8
0,0,29,30,0,1,3,51,0,M,5,0,N,0,349,0,196,82,10222,1,0,26,30,34,1,0,5,4,0.385,5.2,0.429,5.33,5,3,17.0,11,26,45.0,8,5.63,0,7.0,10.0,3.0,6.0,6,13,16,28,5.63,0,3
1,10,29,75,0,4,2,28,1,F,2,1,B,18,521,1,258,84,13218,4,2,48,19,33,0,0,5,3,0.267,8.75,0.28600000000000003,10.0,4,2,19.0,11,26,35.0,4,8.75,1,5.0,10.0,5.0,10.0,6,12,19,31,8.75,1,2
0,0,65,73,0,4,3,30,1,F,5,1,B,21,225,0,141,58,5154,0,0,28,48,52,0,0,5,1,0.105,14.0,0.0,0.0,2,0,21.0,20,48,79.0,8,9.88,1,10.0,15.0,5.0,15.0,6,12,21,63,9.88,1,2
0,0,137,73,0,4,1,24,0,U,1,0,N,0,617,1,304,91,14475,5,0,37,9,74,1,1,6,2,0.11800000000000001,10.0,0.0,0.0,2,0,15.0,25,64,68.0,14,4.86,0,7.0,10.0,3.0,10.0,4,11,15,126,4.86,0,11
0,0,137,71,0,4,2,27,1,F,2,1,B,9,482,0,310,74,11795,3,2,17,56,18,1,1,6,3,0.21100000000000002,5.0,0.33299999999999996,5.0,4,3,17.0,28,66,90.0,17,5.29,0,5.0,10.0,5.0,5.0,5,11,17,128,5.29,0,10
0,0,29,21,0,1,3,53,1,F,4,1,P,0,364,0,217,81,7532,0,0,11,17,36,0,0,5,1,0.154,15.0,0.2,20.0,2,1,18.0,8,23,30.0,2,15.0,2,10.0,20.0,10.0,20.0,4,11,18,31,15.0,2,1
0,0,77,45,0,1,3,51,0,M,2,0,P,0,297,0,170,85,7988,0,0,37,36,36,1,0,5,3,0.22699999999999998,12.0,0.273,7.67,5,3,23.0,24,59,150.0,21,7.14,0,23.0,25.0,2.0,11.0,6,13,23,69,7.14,0,7
1,15,77,79,0,1,2,45,1,M,4,1,B,1,313,0,142,71,9665,1,0,24,49,25,0,0,5,2,0.133,15.0,0.16699999999999998,5.0,2,1,15.0,14,39,60.0,4,15.0,2,20.0,25.0,5.0,25.0,5,13,15,76,15.0,2,2
0,0,89,60,0,1,3,53,0,M,4,0,P,0,368,0,166,77,11539,3,1,29,27,38,1,1,6,3,0.23800000000000002,11.8,0.273,12.33,5,3,22.0,26,71,202.0,19,10.63,1,10.0,15.0,5.0,14.0,6,14,17,86,10.63,1,10
1,20,101,49,0,1,3,51,0,M,6,0,P,0,184,0,129,85,6801,0,0,19,28,12,0,0,5,1,0.071,20.0,0.2,20.0,1,1,20.0,19,54,52.0,5,10.4,1,15.0,20.0,5.0,20.0,4,12,20,98,10.4,1,4
0,0,77,57,0,1,3,51,0,M,5,0,N,0,247,0,152,85,8054,0,0,24,25,32,1,0,5,1,0.071,20.0,0.0,0.0,1,0,18.0,15,45,47.0,5,9.4,1,15.0,20.0,5.0,20.0,4,11,18,77,9.4,1,3
0,0,29,35,0,1,2,49,0,M,6,1,P,0,472,0,235,75,10841,2,0,27,36,28,0,0,3,3,0.273,8.33,0.2,5.0,3,1,18.0,9,21,25.0,3,8.33,1,5.0,10.0,5.0,10.0,6,12,18,24,8.33,1,1
1,14,137,62,0,1,2,43,0,U,2,1,M,0,389,0,231,89,9477,1,0,35,32,38,1,8,5,1,0.2,14.5,0.16699999999999998,15.0,2,1,17.0,27,67,306.0,36,8.5,1,12.0,15.0,3.0,14.0,3,6,17,129,8.5,1,16
0,0,77,39,0,1,2,49,1,F,4,0,P,0,530,1,277,90,11371,2,0,32,35,26,1,1,6,3,0.3,6.83,0.455,6.8,6,5,18.0,23,57,106.0,19,5.58,0,5.0,8.0,3.0,8.0,6,12,18,68,5.58,0,11
0,0,29,69,0,1,3,51,0,M,1,0,P,0,334,0,205,85,9514,1,0,28,42,26,1,0,5,4,0.41700000000000004,5.2,0.5,4.67,5,3,18.0,10,23,36.0,7,5.14,0,3.0,6.0,3.0,6.0,6,12,18,29,5.14,0,3
0,0,137,69,0,1,2,49,0,F,3,0,P,0,435,0,355,87,10832,2,0,34,38,24,1,1,6,2,0.14300000000000002,14.33,0.1,15.0,3,1,20.0,33,81,264.0,29,9.1,1,11.0,15.0,4.0,13.0,6,13,20,128,9.1,1,12
0,0,77,31,0,1,2,45,0,F,5,0,P,0,290,0,244,83,11685,3,0,34,33,39,1,1,6,4,0.45,14.11,0.545,14.67,9,6,17.0,24,61,273.0,23,11.87,2,13.0,16.0,3.0,13.0,6,13,17,75,11.87,2,11
1,20,137,70,0,1,2,43,0,F,3,1,B,0,423,0,293,85,10343,2,0,29,47,10,1,3,5,1,0.1,10.0,0.0,0.0,2,0,25.0,30,75,109.0,18,6.06,0,5.0,10.0,5.0,10.0,5,11,25,127,6.06,0,11
0,0,29,83,0,1,2,43,0,F,3,1,B,0,356,0,237,78,11278,2,0,21,16,43,0,0,3,2,0.182,15.0,0.2,10.0,2,1,19.0,9,20,30.0,2,15.0,2,10.0,20.0,10.0,20.0,6,12,19,24,15.0,2,1
0,0,41,71,0,1,2,43,1,F,3,0,P,0,325,0,192,83,9638,1,0,32,31,45,1,1,6,3,0.278,18.4,0.222,16.0,5,2,15.0,13,34,102.0,6,17.0,3,10.0,20.0,10.0,20.0,6,13,15,38,17.0,3,2
1,10,17,83,0,2,2,38,0,F,1,0,P,0,575,1,228,52,12600,4,0,22,33,32,1,0,3,2,0.2,15.0,0.5,15.0,1,1,17.0,5,14,21.0,2,10.5,1,9.0,15.0,6.0,6.0,4,11,15,17,10.5,1,1
0,0,29,60,0,1,2,43,0,M,5,0,N,0,478,0,241,77,10255,1,0,30,32,25,1,0,5,4,0.41700000000000004,7.6,0.667,5.75,5,4,17.0,10,25,45.0,6,7.5,0,10.0,15.0,5.0,6.0,6,13,17,27,7.5,0,4
0,0,137,80,0,1,2,44,0,M,5,0,P,0,595,1,371,79,13777,4,0,31,22,16,1,0,5,2,0.2,10.0,0.28600000000000003,10.0,3,2,17.0,27,64,87.0,12,7.25,0,8.0,10.0,2.0,10.0,6,13,17,126,7.25,0,10
1,6,113,75,0,2,2,38,1,M,2,1,B,3,459,0,133,36,13898,5,0,33,11,60,1,1,6,4,0.33299999999999996,6.0,0.2,6.0,4,1,17.0,24,56,81.0,23,3.52,0,3.0,6.0,3.0,6.0,6,13,17,103,3.52,0,10
0,0,125,45,0,1,2,49,1,M,7,0,B,0,421,0,246,74,10472,2,1,20,33,31,1,0,5,1,0.048,25.0,0.0,0.0,1,0,25.0,28,63,110.0,8,13.75,2,25.0,30.0,5.0,25.0,6,11,25,122,13.75,2,4
0,0,89,67,0,2,3,41,0,F,3,0,P,0,365,0,234,82,10282,1,0,24,38,26,0,0,5,1,0.1,40.0,0.2,40.0,2,2,16.0,26,62,154.0,9,17.11,3,45.0,50.0,5.0,30.0,6,15,16,88,17.11,3,6
1,5,29,64,0,1,3,51,1,F,5,0,M,0,1072,2,529,94,26712,9,0,58,22,49,1,0,5,3,0.33299999999999996,8.2,0.375,10.0,5,3,16.0,12,29,47.0,6,7.83,0,9.0,10.0,1.0,10.0,6,15,16,29,7.83,0,3
0,0,29,79,0,1,2,43,0,F,4,0,N,0,390,0,246,84,11519,3,0,28,34,34,1,1,6,4,0.267,5.0,0.375,5.0,4,3,21.0,12,27,31.0,6,5.17,0,1.0,6.0,5.0,5.0,6,12,18,33,5.17,0,3
0,0,41,65,0,1,3,51,1,F,7,1,B,2,315,0,232,79,10298,2,0,32,32,32,1,1,6,3,0.368,8.43,0.4,8.75,7,4,17.0,15,33,71.0,9,7.89,0,5.0,10.0,5.0,10.0,6,12,17,41,7.89,0,5
0,0,137,82,0,1,3,53,0,U,4,0,N,0,324,0,159,67,10679,2,0,27,27,36,1,13,5,1,0.055999999999999994,10.0,0.125,10.0,1,1,17.0,29,71,148.0,16,9.25,1,10.0,15.0,5.0,10.0,4,11,17,126,9.25,1,11
0,0,29,63,0,2,2,37,1,F,5,1,B,6,498,0,246,65,16689,6,0,35,37,37,0,0,5,3,0.308,8.75,0.33299999999999996,7.5,4,2,16.0,11,24,35.0,4,8.75,1,5.0,10.0,5.0,10.0,6,12,16,30,8.75,1,2
0,0,89,66,0,2,2,36,1,M,3,1,B,7,493,0,201,81,13108,4,0,44,40,47,1,5,5,1,0.1,13.5,0.0,0.0,2,0,21.0,22,51,84.0,10,8.4,1,12.0,15.0,3.0,15.0,6,12,21,80,8.4,1,5
1,10,17,51,0,1,3,51,0,F,4,0,N,0,282,0,169,83,7323,0,0,20,41,47,0,0,2,1,0.2,15.0,0.5,15.0,1,1,17.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,10,17,17,15.0,2,1
0,0,137,86,0,1,3,51,0,F,1,1,B,0,498,0,185,83,10990,2,0,25,31,34,1,1,6,3,0.23800000000000002,5.4,0.1,5.0,5,1,18.0,32,80,146.0,29,5.03,0,6.0,8.0,2.0,5.0,5,11,18,130,5.03,0,14
0,0,137,37,0,1,3,51,0,U,2,1,P,0,331,0,147,86,7732,0,0,29,37,37,1,1,6,4,0.389,3.29,0.33299999999999996,3.0,7,3,16.0,30,72,84.0,28,3.0,0,3.0,5.0,2.0,3.0,4,9,16,123,3.0,0,15
0,0,137,57,0,1,3,51,0,M,2,1,B,1,635,1,274,87,12692,4,1,19,36,59,1,15,4,1,0.1,12.5,0.111,15.0,2,1,15.0,32,75,147.0,14,10.5,1,10.0,15.0,5.0,10.0,5,12,15,127,10.5,1,11
0,0,17,62,0,1,3,51,0,F,1,0,P,0,279,0,85,73,4760,0,0,25,42,35,0,0,3,3,0.33299999999999996,7.5,0.0,0.0,2,0,16.0,6,17,25.0,3,8.33,1,5.0,10.0,5.0,10.0,5,12,16,20,8.33,1,0
0,0,17,69,0,1,3,51,1,F,1,0,P,0,281,0,128,77,5729,0,1,22,37,26,0,0,2,1,0.2,20.0,0.5,20.0,1,1,17.0,5,13,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,17,17,20.0,3,1
1,10,89,64,0,1,3,51,1,M,2,1,P,0,277,0,112,74,5611,0,0,28,32,27,0,0,5,2,0.16699999999999998,15.0,0.0,0.0,2,0,18.0,18,47,100.0,5,20.0,3,40.0,50.0,10.0,20.0,6,14,18,88,20.0,3,3
0,0,29,34,0,1,2,49,1,M,4,0,B,0,0,0,0,0,0,0,0,21,44,32,0,0,5,1,0.14300000000000002,20.0,0.33299999999999996,20.0,2,2,24.0,9,21,40.0,2,20.0,3,0.0,20.0,20.0,20.0,4,9,24,29,20.0,3,2
0,0,125,35,0,2,2,39,1,M,5,1,B,4,585,1,290,90,12235,3,2,38,65,24,1,10,5,2,0.16699999999999998,6.67,0.0,0.0,3,0,15.0,26,64,82.0,13,6.31,0,5.0,10.0,5.0,10.0,4,11,15,123,6.31,0,6
0,0,137,47,0,2,2,39,0,F,5,0,N,0,375,0,177,35,9484,1,2,34,42,7,1,11,5,1,0.055999999999999994,10.0,0.0,0.0,1,0,15.0,31,78,194.01,23,8.44,1,11.99,12.0,0.01,10.0,5,12,15,126,8.44,1,13
0,0,29,45,0,2,3,41,1,F,4,0,P,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0.41700000000000004,5.8,0.667,6.0,5,4,16.0,10,24,32.0,6,5.33,0,4.0,7.0,3.0,7.0,6,13,16,29,5.33,0,4
0,0,17,47,0,1,3,51,0,M,7,1,B,1,309,0,178,87,7840,0,2,27,49,25,0,0,3,1,0.14300000000000002,18.0,0.33299999999999996,18.0,1,1,21.0,5,13,18.0,1,18.0,3,0.0,18.0,18.0,18.0,3,8,21,21,18.0,3,1
1,10,89,47,0,1,3,51,1,M,5,1,P,0,377,0,234,88,9657,1,0,14,28,58,1,3,5,1,0.136,10.0,0.0,0.0,3,0,18.0,25,62,123.0,12,10.25,1,11.0,16.0,5.0,10.0,6,13,18,81,10.25,1,6
0,0,101,56,0,1,2,48,0,F,2,1,B,1,458,0,203,90,11362,2,0,22,18,41,1,1,6,3,0.19,6.5,0.4,6.5,4,4,18.0,28,71,104.0,18,5.78,0,7.0,10.0,3.0,5.0,5,11,18,97,5.78,0,11
0,0,137,61,0,1,3,51,0,M,2,0,P,0,294,0,162,85,9586,1,0,19,37,21,1,0,5,1,0.125,11.0,0.16699999999999998,10.0,2,1,16.0,27,72,87.0,15,5.8,0,9.0,12.0,3.0,12.0,4,11,16,128,5.8,0,12
0,0,137,67,0,1,3,51,0,F,1,1,B,0,254,0,132,70,6383,0,0,21,16,37,0,0,5,3,0.15,12.0,0.111,12.0,3,1,18.0,31,70,147.0,14,10.5,1,9.0,13.0,4.0,12.0,6,13,18,108,10.5,1,4
0,0,29,73,0,1,2,43,1,F,6,1,P,0,367,0,272,87,10937,2,0,34,26,41,1,0,5,3,0.308,8.5,0.5,8.33,4,3,19.0,10,22,34.0,4,8.5,1,3.0,10.0,7.0,8.0,6,12,19,30,8.5,1,3
0,0,29,58,0,1,3,51,0,F,2,1,P,0,292,0,205,82,11463,3,0,19,16,48,0,0,5,2,0.154,12.5,0.16699999999999998,5.0,2,1,20.0,10,24,50.0,4,12.5,2,15.0,20.0,5.0,20.0,6,13,18,29,12.5,2,1
0,0,89,17,0,1,2,44,0,F,4,1,M,2,651,1,369,82,14243,5,0,38,33,17,1,0,5,1,0.11800000000000001,15.0,0.25,15.0,2,2,24.0,22,54,76.0,9,8.44,1,12.0,15.0,3.0,15.0,5,10,24,88,8.44,1,7
0,0,17,40,0,4,3,33,0,U,3,0,N,0,471,0,192,58,12518,3,2,39,6,47,0,0,2,1,0.2,15.0,0.0,0.0,1,0,16.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,11,16,16,15.0,2,0
0,0,29,58,0,2,2,40,0,M,4,1,M,3,639,1,390,90,15083,5,0,31,33,26,0,0,2,1,0.16699999999999998,20.0,0.33299999999999996,20.0,1,1,21.0,6,14,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,21,21,20.0,3,1
0,0,29,81,0,4,2,27,0,U,2,1,N,0,427,0,323,80,13865,5,0,30,38,26,1,1,6,3,0.33299999999999996,7.4,0.667,7.5,5,4,15.0,10,26,37.0,5,7.4,0,5.0,10.0,5.0,8.0,5,12,15,32,7.4,0,4
0,0,41,76,0,4,2,27,0,F,5,0,N,0,483,0,301,67,14897,5,0,32,22,46,0,0,5,1,0.1,15.0,0.0,0.0,2,0,18.0,15,37,50.0,5,10.0,1,15.0,20.0,5.0,20.0,6,13,18,45,10.0,1,1
0,0,29,48,0,4,3,30,0,F,3,0,N,0,258,0,174,53,9355,1,0,33,13,32,0,0,5,2,0.294,17.8,0.125,10.0,5,1,15.0,12,31,89.0,5,17.8,3,15.0,25.0,10.0,19.0,6,14,15,32,17.8,3,1
0,0,113,81,0,4,3,30,0,M,3,0,M,0,408,0,279,86,11729,3,1,31,23,26,1,1,6,4,0.65,6.77,0.636,6.86,13,7,15.0,29,76,258.0,45,5.73,0,7.0,10.0,3.0,6.0,5,13,15,112,5.73,0,19
0,0,17,52,0,1,2,49,0,M,2,1,P,0,675,1,285,78,10988,2,0,33,22,19,0,0,3,3,0.25,18.5,0.5,18.5,2,2,16.0,8,20,47.0,3,15.67,3,10.0,20.0,10.0,17.0,6,15,16,21,15.67,3,2
1,10,137,81,0,1,2,49,0,F,2,0,P,0,519,1,314,78,12167,3,0,28,37,33,1,1,6,4,0.23800000000000002,8.0,0.273,7.67,5,3,18.0,31,72,91.0,16,5.69,0,7.0,10.0,3.0,7.0,6,14,18,126,5.69,0,12
1,10,89,87,0,3,1,14,0,F,3,1,N,0,1395,3,575,94,24518,8,0,34,39,33,0,0,5,2,0.182,12.5,0.25,15.0,2,1,16.0,15,46,45.0,5,9.0,1,10.0,15.0,5.0,15.0,5,12,16,80,9.0,1,3
1,15,17,22,0,3,1,14,1,M,6,0,B,1,1781,3,762,96,27556,9,0,26,42,22,0,0,2,1,0.2,15.0,0.5,15.0,1,1,16.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,10,16,16,15.0,2,1
0,0,65,79,0,3,1,14,0,U,3,0,N,0,1126,2,588,97,23830,8,0,36,25,30,1,3,5,1,0.14300000000000002,15.0,0.2,17.5,3,2,26.0,21,53,118.0,11,10.73,1,20.0,25.0,5.0,10.0,4,10,26,64,10.73,1,6
0,0,101,46,0,3,1,14,1,F,3,1,B,9,1583,3,738,96,31282,9,0,36,25,30,1,12,5,1,0.1,12.5,0.111,10.0,2,1,18.0,26,62,142.0,12,11.83,2,15.0,20.0,5.0,15.0,6,13,18,101,11.83,2,7
1,10,113,46,0,2,3,41,0,F,5,0,N,0,522,1,225,79,13669,4,0,29,31,32,0,0,5,1,0.083,15.0,0.0,0.0,1,0,19.0,20,54,60.0,5,12.0,2,10.0,15.0,5.0,15.0,4,10,19,104,12.0,2,3
0,0,17,38,0,2,1,35,1,F,5,0,B,7,1003,2,503,74,20314,8,2,21,34,24,0,0,2,1,0.25,25.0,0.5,25.0,1,1,17.0,6,13,25.0,1,25.0,3,0.0,25.0,25.0,25.0,5,11,17,17,25.0,3,1
0,0,53,35,0,2,1,35,1,M,7,1,P,0,1531,3,633,95,27959,9,1,26,42,25,1,0,2,1,0.2,17.5,0.222,17.5,4,2,16.0,23,58,122.0,9,13.56,2,20.0,25.0,5.0,20.0,9,22,8,53,13.56,2,4
0,0,29,37,0,2,1,35,0,M,2,1,N,0,1003,2,503,74,20314,8,2,21,34,24,0,0,3,1,0.1,15.0,0.25,15.0,1,1,24.0,6,16,15.0,1,15.0,2,0.0,15.0,15.0,15.0,3,8,24,24,15.0,2,1
0,0,41,29,0,2,1,35,0,M,5,1,P,0,969,2,558,94,20441,8,2,21,34,24,0,0,5,1,0.133,13.0,0.28600000000000003,13.0,2,2,22.0,10,24,26.0,2,13.0,2,6.0,16.0,10.0,16.0,4,10,22,35,13.0,2,2
0,0,113,44,0,2,1,35,1,M,5,1,M,1,1531,3,633,95,27959,9,1,23,46,22,1,0,5,3,0.263,11.4,0.0,0.0,5,0,18.0,25,63,96.0,11,8.73,1,10.0,13.0,3.0,13.0,6,13,18,104,8.73,1,4
0,0,17,77,0,2,2,40,0,M,6,1,B,17,796,2,425,85,16731,6,0,32,36,23,0,0,2,1,0.14300000000000002,20.0,0.33299999999999996,20.0,1,1,20.0,6,15,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,20,20,20.0,3,1
0,0,77,62,0,2,2,40,1,U,6,1,B,7,730,1,416,87,16933,6,0,36,38,19,1,14,5,1,0.048,25.0,0.0,0.0,1,0,27.0,22,55,118.0,10,11.8,2,22.0,25.0,3.0,25.0,5,11,27,69,11.8,2,4
0,0,17,76,0,2,3,41,1,F,4,1,B,6,334,0,249,68,10461,2,0,40,23,45,0,0,2,1,0.16699999999999998,30.0,0.0,0.0,1,0,20.0,6,16,30.0,1,30.0,3,0.0,30.0,30.0,30.0,5,11,20,20,30.0,3,0
0,0,29,51,0,1,2,49,0,M,3,0,N,0,470,0,335,78,13776,4,0,34,29,28,1,0,5,4,0.41700000000000004,5.2,0.5,5.0,5,3,18.0,10,24,29.0,6,4.83,0,3.0,6.0,3.0,5.0,6,13,18,29,4.83,0,3
